hash_key,filename,duration,start,end,label
fb24a4c1,04-김소희-춘향가_적성가_대목,236076,0,6173,아니리
fb24a4c1,04-김소희-춘향가_적성가_대목,236076,6386,28950,우조
fb24a4c1,04-김소희-춘향가_적성가_대목,236076,28950,45129,계면조
fb24a4c1,04-김소희-춘향가_적성가_대목,236076,44751,236076,우조
b43b56d6,03-성우향-춘향가_이도령이_광한루에서_구경하는_데적성가춘향이_등장하는_데,581180,524,8908,아니리
b43b56d6,03-성우향-춘향가_이도령이_광한루에서_구경하는_데적성가춘향이_등장하는_데,581180,9433,30395,우조
b43b56d6,03-성우향-춘향가_이도령이_광한루에서_구경하는_데적성가춘향이_등장하는_데,581180,31443,49261,계면조
b43b56d6,03-성우향-춘향가_이도령이_광한루에서_구경하는_데적성가춘향이_등장하는_데,581180,49785,262028,우조
b43b56d6,03-성우향-춘향가_이도령이_광한루에서_구경하는_데적성가춘향이_등장하는_데,581180,263077,327536,아니리
b43b56d6,03-성우향-춘향가_이도령이_광한루에서_구경하는_데적성가춘향이_등장하는_데,581180,328060,436016,우조
b43b56d6,03-성우향-춘향가_이도령이_광한루에서_구경하는_데적성가춘향이_등장하는_데,581180,436540,505715,우조
b43b56d6,03-성우향-춘향가_이도령이_광한루에서_구경하는_데적성가춘향이_등장하는_데,581180,506239,531394,계면조
b43b56d6,03-성우향-춘향가_이도령이_광한루에서_구경하는_데적성가춘향이_등장하는_데,581180,531918,581180,우조
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,0,5952,아니리
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,6547,124400,계면조
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,124995,163089,아니리
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,163684,222016,우조
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,222016,239277,계면조
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,240467,309513,우조
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,310108,327369,계면조
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,327964,339869,아니리
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,340464,387486,계면조
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,387486,437484,아니리
fbdbc1dc,06-김소희_외-흥보가_도승이_집터_잡아주는데흥보제비_강남으로_가는데,660096,438080,660096,계면조
45791293,10-김소희-심청가_장승상대_가는_대목,306294,0,6628,계면조
45791293,10-김소희-심청가_장승상대_가는_대목,306294,6904,51095,우조
45791293,10-김소희-심청가_장승상대_가는_대목,306294,51371,60761,계면조
45791293,10-김소희-심청가_장승상대_가는_대목,306294,60761,125942,우조
45791293,10-김소희-심청가_장승상대_가는_대목,306294,126218,233656,평조
45791293,10-김소희-심청가_장승상대_가는_대목,306294,234208,306294,아니리
fd982f8c,02-오정숙-심청가_장승상댁,619371,558,43562,아니리
fd982f8c,02-오정숙-심청가_장승상댁,619371,44121,59200,우조
fd982f8c,02-오정숙-심청가_장승상댁,619371,59758,68694,계면조
fd982f8c,02-오정숙-심청가_장승상댁,619371,69811,93827,우조
fd982f8c,02-오정숙-심청가_장승상댁,619371,94385,102763,계면조
fd982f8c,02-오정숙-심청가_장승상댁,619371,103321,185420,우조
fd982f8c,02-오정숙-심청가_장승상댁,619371,185978,225632,계면조
fd982f8c,02-오정숙-심청가_장승상댁,619371,226190,242945,우조
fd982f8c,02-오정숙-심청가_장승상댁,619371,244062,360787,평조
fd982f8c,02-오정숙-심청가_장승상댁,619371,361346,416637,계면조
fd982f8c,02-오정숙-심청가_장승상댁,619371,416637,570223,계면조
fd982f8c,02-오정숙-심청가_장승상댁,619371,570782,619371,아니리
50137793,09-김소희-심청가_범피중류_대목,384091,346,21126,계면조
50137793,09-김소희-심청가_범피중류_대목,384091,21473,43638,우조
50137793,09-김소희-심청가_범피중류_대목,384091,43638,51258,계면조
50137793,09-김소희-심청가_범피중류_대목,384091,51604,183906,우조
50137793,09-김소희-심청가_범피중류_대목,384091,183906,192218,계면조
50137793,09-김소희-심청가_범피중류_대목,384091,192565,201223,우조
50137793,09-김소희-심청가_범피중류_대목,384091,201569,209882,계면조
50137793,09-김소희-심청가_범피중류_대목,384091,210228,227199,우조
50137793,09-김소희-심청가_범피중류_대목,384091,227545,254213,계면조
50137793,09-김소희-심청가_범피중류_대목,384091,254559,272569,우조
50137793,09-김소희-심청가_범피중류_대목,384091,272915,297506,계면조
50137793,09-김소희-심청가_범피중류_대목,384091,297852,339066,우조
50137793,09-김소희-심청가_범피중류_대목,384091,339413,348418,계면조
50137793,09-김소희-심청가_범피중류_대목,384091,348764,357422,우조
50137793,09-김소희-심청가_범피중류_대목,384091,357769,384091,계면조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,0,228133,우조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,229334,243743,계면조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,244343,289970,우조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,291170,297174,계면조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,312783,319987,계면조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,320588,331994,우조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,333195,339799,계면조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,340399,371017,우조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,297774,312783,우조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,382424,499493,계면조
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,372218,381223,아니리
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,500093,528310,아니리
0939ce6e,02-김소희-춘향가_사랑가_대목,665790,528910,665790,계면조
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,374,9369,아니리
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,9743,122548,계면조
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,122923,180262,아니리
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,180637,236102,우조
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,236477,252217,계면조
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,252967,291193,우조
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,291568,300188,계면조
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,300562,314054,우조
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,314429,335416,계면조
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,335790,356028,아니리
a3e4af5c,07-성우향-흥보가_도승이_흥보에게_집터를_잡아주는_데,415616,356777,415616,계면조
7ebfa2ad,01-오정숙-흥보가_흥보_살릴_중이_내려옴,438368,395,15020,아니리
7ebfa2ad,01-오정숙-흥보가_흥보_살릴_중이_내려옴,438368,15416,108307,계면조
7ebfa2ad,01-오정숙-흥보가_흥보_살릴_중이_내려옴,438368,108702,167995,아니리
7ebfa2ad,01-오정숙-흥보가_흥보_살릴_중이_내려옴,438368,168390,352592,우조
7ebfa2ad,01-오정숙-흥보가_흥보_살릴_중이_내려옴,438368,352987,384610,아니리
7ebfa2ad,01-오정숙-흥보가_흥보_살릴_중이_내려옴,438368,385005,411884,우조
7ebfa2ad,01-오정숙-흥보가_흥보_살릴_중이_내려옴,438368,412280,438368,계면조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,0,37131,아니리
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,37131,96291,우조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,96606,106046,계면조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,106361,129017,우조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,129017,135626,계면조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,136255,146325,우조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,146639,155765,계면조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,156394,221533,우조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,221847,232232,계면조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,232546,240413,우조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,240728,252056,계면조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,252371,320342,우조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,320656,329153,계면조
be7debf2,02-안숙선-적벽가_삼고초려_당당한_유현주,348977,329467,348977,우조
4304a768,03-오정숙-적벽가_삼고초려1,429935,387,55050,우조
4304a768,03-오정숙-적벽가_삼고초려1,429935,55437,70169,계면조
4304a768,03-오정숙-적벽가_삼고초려1,429935,70557,131810,아니리
4304a768,03-오정숙-적벽가_삼고초려1,429935,227567,240360,우조
4304a768,03-오정숙-적벽가_삼고초려1,429935,241135,248113,계면조
4304a768,03-오정숙-적벽가_삼고초려1,429935,248501,273700,우조
4304a768,03-오정숙-적벽가_삼고초려1,429935,274088,280678,계면조
4304a768,03-오정숙-적벽가_삼고초려1,429935,132198,213998,우조
4304a768,03-오정숙-적벽가_삼고초려1,429935,214385,228342,계면조
4304a768,03-오정숙-적벽가_삼고초려1,429935,281066,297736,우조
4304a768,03-오정숙-적벽가_삼고초려1,429935,298124,322548,아니리
4304a768,03-오정숙-적벽가_삼고초려1,429935,322935,375272,우조
4304a768,03-오정숙-적벽가_삼고초려1,429935,375660,420243,계면조
4304a768,03-오정숙-적벽가_삼고초려1,429935,420630,429935,우조
4110c49b,03-조상현-적성산_아침날,224269,202,24671,우조
4110c49b,03-조상현-적성산_아침날,224269,26896,47725,계면조
4110c49b,03-조상현-적성산_아침날,224269,47725,224269,우조
c5fc3f4e,02-이동백-단가_백발가,207054,0,40514,계면조
c5fc3f4e,02-이동백-단가_백발가,207054,40514,59185,우조
c5fc3f4e,02-이동백-단가_백발가,207054,59558,65719,계면조
c5fc3f4e,02-이동백-단가_백발가,207054,65906,70947,우조
c5fc3f4e,02-이동백-단가_백발가,207054,71320,207054,계면조
3da0f8f8,02-정정렬-단가_적벽부,350414,315,350414,우조
92190e99,01-정정렬-단가_불수빈,360471,325,222328,우조
92190e99,01-정정렬-단가_불수빈,360471,222653,227854,계면조
92190e99,01-정정렬-단가_불수빈,360471,228179,360471,우조
4656fc31,01-김창룡-단가_대장부한,355848,0,355848,우조
9c9d5a7b,11-김정문-단가_홍문연,397774,0,70300,우조
9c9d5a7b,11-김정문-단가_홍문연,397774,70300,90386,계면조
9c9d5a7b,11-김정문-단가_홍문연,397774,90386,321017,우조
9c9d5a7b,11-김정문-단가_홍문연,397774,321375,397774,계면조
4a5dce30,12-김정문-흥보가_중_박타령,359844,324,359844,계면조
bf473f38,02-광한루_풍경II,150734,271,24193,아니리
bf473f38,02-광한루_풍경II,150734,24329,79105,계면조
bf473f38,02-광한루_풍경II,150734,79240,111181,아니리
bf473f38,02-광한루_풍경II,150734,111317,137686,계면조
bf473f38,02-광한루_풍경II,150734,137822,150462,아니리
48f15406,03-광한루_풍경III,215256,194,50271,우조
48f15406,03-광한루_풍경III,215256,50271,125194,아니리
48f15406,03-광한루_풍경III,215256,125388,210016,계면조
48f15406,03-광한루_풍경III,215256,210016,215256,아니리
2a491013,04-광한루_풍경IV,178110,0,31317,아니리
2a491013,04-광한루_풍경IV,178110,31478,115474,계면조
2a491013,04-광한루_풍경IV,178110,115796,178110,아니리
f227bc1b,05-광한루_풍경V천자뒤푸리,219645,198,5941,아니리
f227bc1b,05-광한루_풍경V천자뒤푸리,219645,6139,39611,창조
f227bc1b,05-광한루_풍경V천자뒤푸리,219645,39809,87343,아니리
f227bc1b,05-광한루_풍경V천자뒤푸리,219645,87541,97444,우조
f227bc1b,05-광한루_풍경V천자뒤푸리,219645,97642,102395,계면조
f227bc1b,05-광한루_풍경V천자뒤푸리,219645,102593,108931,아니리
f227bc1b,05-광한루_풍경V천자뒤푸리,219645,109129,219645,우조
0c1d4d7b,07-광한루_풍경VII-사랑가II,198251,0,194497,우조
0c1d4d7b,07-광한루_풍경VII-사랑가II,198251,194675,198251,아니리
607158cf,08-광한루_풍경VIII-사랑가III,198355,178,56877,우조
607158cf,08-광한루_풍경VIII-사랑가III,198355,56877,65641,아니리
607158cf,08-광한루_풍경VIII-사랑가III,198355,65641,198355,계면조
0b4884f9,09-이별가I,196318,177,6549,아니리
0b4884f9,09-이별가I,196318,6726,45494,계면조
0b4884f9,09-이별가I,196318,45671,168348,계면조
0b4884f9,09-이별가I,196318,168702,179324,계면조
0b4884f9,09-이별가I,196318,179501,196318,계면조
e8799a1f,11-이별가III,225523,0,17285,계면조
e8799a1f,11-이별가III,225523,17488,108796,계면조
e8799a1f,11-이별가III,225523,108999,165939,계면조
e8799a1f,11-이별가III,225523,166142,188308,계면조
e8799a1f,11-이별가III,225523,188308,225523,계면조
e55d1253,12-이별가IV,181741,163,26384,계면조
e55d1253,12-이별가IV,181741,26384,54899,계면조
e55d1253,12-이별가IV,181741,55063,81447,계면조
e55d1253,12-이별가IV,181741,81611,86364,계면조
e55d1253,12-이별가IV,181741,86692,90788,계면조
e55d1253,12-이별가IV,181741,90952,118648,계면조
e55d1253,12-이별가IV,181741,118812,181741,계면조
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,5,30168,아니리
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,30168,154333,우조
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,160190,169268,아니리
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,154626,159604,아니리
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,169853,187424,아니리
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,188009,196795,창조
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,197088,207923,아니리
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,208216,351708,우조
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,352294,357565,계면조
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,358150,387142,우조
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,387435,399148,계면조
205b295e,02-심청가_초입심봉사와_곽씨부인_태몽꾸는데,427841,400027,427841,우조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,11,7157,아니리
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,7753,24428,우조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,25023,68497,계면조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,69093,73261,창조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,74452,101251,아니리
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,101847,108993,창조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,110184,143534,아니리
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,144129,195345,우조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,197131,201300,계면조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,202491,222144,우조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,223335,240009,아니리
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,241201,256089,창조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,257280,262044,아니리
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,262640,644374,계면조
473a1dff,03-심청가_심청의_탄생과_곽씨부인의_죽음,870068,644969,870068,계면조
81d27d3f,04-심청가_심봉사_곽씨부인의_죽음을_알고_실성_하는데곽씨부인_상여나가는데,792145,0,51508,아니리
81d27d3f,04-심청가_심봉사_곽씨부인의_죽음을_알고_실성_하는데곽씨부인_상여나가는데,792145,51518,60736,아니리
81d27d3f,04-심청가_심봉사_곽씨부인의_죽음을_알고_실성_하는데곽씨부인_상여나가는데,792145,61278,298759,계면조
81d27d3f,04-심청가_심봉사_곽씨부인의_죽음을_알고_실성_하는데곽씨부인_상여나가는데,792145,299301,328580,아니리
81d27d3f,04-심청가_심봉사_곽씨부인의_죽음을_알고_실성_하는데곽씨부인_상여나가는데,792145,327495,341592,창조
81d27d3f,04-심청가_심봉사_곽씨부인의_죽음을_알고_실성_하는데곽씨부인_상여나가는데,792145,342134,395812,창조
81d27d3f,04-심청가_심봉사_곽씨부인의_죽음을_알고_실성_하는데곽씨부인_상여나가는데,792145,396354,792145,계면조
6ead917b,05-심청가_심봉사_함께_죽기로_작정하는데주과포혜,277323,3,15378,아니리
6ead917b,05-심청가_심봉사_함께_죽기로_작정하는데주과포혜,277323,15568,91116,창조
6ead917b,05-심청가_심봉사_함께_죽기로_작정하는데주과포혜,277323,91306,277323,계면조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,475,9795,아니리
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,10261,17718,창조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,18650,40553,계면조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,41019,53602,우조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,54068,118845,계면조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,119311,128632,우조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,129098,178496,계면조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,179428,193875,우조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,194807,299663,계면조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,300595,308518,아니리
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,308984,346266,계면조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,347664,355586,우조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,356984,392402,계면조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,393800,400791,우조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,401257,476753,계면조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,478151,483277,우조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,483743,500986,우조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,501918,601182,계면조
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,602114,608172,아니리
8bc4eadd,06-심청가_심봉사_집으로_돌아오는데심봉사_젖동냥_다니는데,680863,608638,680863,설렁제
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,564,28254,아니리
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,28808,119631,계면조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,120184,131814,아니리
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,132922,295185,계면조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,296292,397083,계면조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,397637,401514,우조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,402068,415912,계면조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,415912,423666,우조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,424219,532210,계면조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,532210,543286,아니리
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,543840,600881,우조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,601435,605311,계면조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,606419,679520,우조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,680074,786946,평조
05a5acea,01-심청가_심청이_밥_빌러가는데심청_장성후_장승상댁_건너가는데,809098,787511,809098,아니리
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,8,11377,창조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,11798,91806,계면조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,92648,152865,계면조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,153707,189500,계면조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,189921,237083,계면조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,238347,256875,계면조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,257296,343199,우조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,344041,356674,계면조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,357095,364254,아니리
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,364675,571432,계면조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,571853,603435,우조
440f223d,02-심청가_심봉사_딸_기다리다_물에_빠지는데중이_물에_빠진_심봉사_구하는데,615217,604277,613120,계면조
2073c5ba,03-심청가_심봉사_공양미_삼백석_권선하는데심청_아버지를_위로하는데,698835,487,249217,아니리
2073c5ba,03-심청가_심봉사_공양미_삼백석_권선하는데심청_아버지를_위로하는데,698835,249696,265480,창조
2073c5ba,03-심청가_심봉사_공양미_삼백석_권선하는데심청_아버지를_위로하는데,698835,266437,435286,계면조
2073c5ba,03-심청가_심봉사_공양미_삼백석_권선하는데심청_아버지를_위로하는데,698835,435765,455376,계면조
2073c5ba,03-심청가_심봉사_공양미_삼백석_권선하는데심청_아버지를_위로하는데,698835,455854,463986,계면조
2073c5ba,03-심청가_심봉사_공양미_삼백석_권선하는데심청_아버지를_위로하는데,698835,464464,495077,계면조
2073c5ba,03-심청가_심봉사_공양미_삼백석_권선하는데심청_아버지를_위로하는데,698835,495556,594569,아니리
2073c5ba,03-심청가_심봉사_공양미_삼백석_권선하는데심청_아버지를_위로하는데,698835,594569,698835,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,18,7455,아니리
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,9314,63233,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,65092,223129,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,224059,264963,설렁제
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,266822,343982,아니리
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,344911,464834,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,465763,569882,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,571741,583827,우조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,586615,662845,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,664705,839475,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,842264,973342,아니리
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,974272,991935,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,992865,1001231,창조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1002161,1014246,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1015176,1061657,창조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1062587,1070024,아니리
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1070024,1160198,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1162058,1178791,우조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1178791,1199243,우조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1197384,1281051,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1282910,1320095,계면조
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1321025,1330321,아니리
0aae76a0,04-심청가_심청_공양미_삼백석에_몸을_팔고_행선을_준비하는데,1358192,1331251,1358192,창조
0b374d66,03-김연수-흥보가_가난타령,403208,281,16564,아니리
0b374d66,03-김연수-흥보가_가난타령,403208,16840,32295,창조
0b374d66,03-김연수-흥보가_가난타령,403208,32571,220238,계면조
0b374d66,03-김연수-흥보가_가난타령,403208,221066,229069,아니리
0b374d66,03-김연수-흥보가_가난타령,403208,229345,277642,창조
0b374d66,03-김연수-흥보가_가난타령,403208,277918,403208,계면조
3a220190,05-김연수-적벽가_장승타령,548579,758,53325,우조
3a220190,05-김연수-적벽가_장승타령,548579,53701,68345,계면조
3a220190,05-김연수-적벽가_장승타령,548579,68720,73451,우조
3a220190,05-김연수-적벽가_장승타령,548579,78585,104015,계면조
3a220190,05-김연수-적벽가_장승타령,548579,104391,124291,아니리
3a220190,05-김연수-적벽가_장승타령,548579,124291,138935,우조
3a220190,05-김연수-적벽가_장승타령,548579,139311,173480,아니리
3a220190,05-김연수-적벽가_장승타령,548579,173855,193380,창조
